Compound Name	InChiKeys	Pubchem ID	SMILES	pvalue	foldchange
galactonic.acid	RGHNJXZEOKUKBD-MGCNEYSASA-N	128869	C([C@H]([C@@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O	0.707141678931924	0.34113348265882
lactose	GUBGYTABKSRVRQ-QKKXKWKRSA-N	440995	C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O	0.261468180716915	-0.688001460601454
glyceric.acid	RBNPOMFGQQGHHO-UWTATZPHSA-N	439194	C([C@H](C(=O)O)O)O	0.129144602930619	0.359176474209182
pyrrole.2.carboxylic.acid	WRHZVMBBRYBTKZ-UHFFFAOYSA-N	12473	C1=CNC(=C1)C(=O)O	0.24762259912011	0.203122859749671
lauric.acid	POULHZVOKOAJMA-UHFFFAOYSA-N	3893	CCCCCCCCCCCC(=O)O	0.665613701701937	-0.0772302418839921
nicotinic.acid	PVNIIMVLHYAWGP-UHFFFAOYSA-N	938	C1=CC(=CN=C1)C(=O)O	0.802295141431768	0.0619143751289357
PC..40.7.	BPUROMFCPFGBOT-ZEGPSQTJSA-N	24778982	CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC	0.317975070261855	0.000348224727948931
PE..38.6.	VRBJSZDBPQLNEM-PFTGJCAASA-N	52924646	CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN	0.882773358674203	-0.292155028921556
PC..32.1.	QIBZFHLFHCIUOT-NPBIGWJUSA-N	6443788	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCC	0.344995236147488	0.00465122317334377
PE..p.36.5..or.PE..o.36.6.	RLLOITCRNQRGJD-DFAKUSJGSA-N	52925061	CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC	0.844471057010404	-0.135065266765528
PC..31.1.	QFVHCMLUKNHDSH-WTWBAFHPSA-N	24778657	CCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCC	0.380447782304634	0.313386724356789
PC..38.5..A	YLWBKBDNHWQEFU-YJXJLLHLSA-N	52923235	CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C	0.0416611186764927	0.240546714416624
PC..30.0.	RFVFQQWKPSOBED-PSXMRANNSA-N	129657	CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	0.134222591413388	0.333095535933603
PC..35.3.	AYXGHIQPMDYMJC-AHMBLZLYSA-N	52924614	CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN	0.353927497100192	0.389698266088553
SM..d36.2.	NBEADXWAAWCCDG-QDDWGVBQSA-N	6443882	CCCCCCCCCCCCC/C=C/[C@H]([C@H](COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CCCCCCC/C=C\CCCCCCCC)O	0.418893890962415	-1.08034041668038
PE..36.4.	DUQDVNACTOXOJA-KTKXOIIHSA-N	52924875	CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN	0.321722637765545	0.132282176815018
PE..38.6..1	LFGBKOUQHCWBQI-BZGLIJSBSA-N	52924893	CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC	0.673645348549261	-0.263917905861515
PC..p.38.5..or.PC..o.38.6.	ATTCDOPAYPGSLE-LQULQHAGSA-N	53479121	CCCCCCCC/C=C\CCCCCC/C=C\OC(COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C	0.194202890045741	0.181340172357199
PE..p.38.6..or.PE..o.38.7.	WVGALBKSWOUIEZ-XNHMFJFDSA-N	5283497	CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC	0.529138657091599	-0.117080394312294
PC..39.6.	QMCWOGICYCFNBF-BWHZRABLSA-N	52922637	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCC)COP(=O)([O-])OCC[N+](C)(C)C	0.183928737385534	0.289157060150879
PC..34.2..1	JLPULHDHAOZNQI-ZTIMHPMXSA-N	5287971	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC	0.277701100318019	0.179962667243908
PC..31.0.	NPGWXTIWUUFYAB-DIPNUNPCSA-N	24778680	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCC	0.258351508938324	0.235951106874353
PC..40.6..A	KZSXWBSDQDXESU-PPEVQBTRSA-N	52923579	CCCCC/C=C\C/C=C\CCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC	0.402312316630472	0.266769563591406
PC..36.3..B	WZCLAXMADUBPSG-RIXBAXMTSA-	52922657	CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC	0.358362669131804	0.0160749116216561
PC..p.36.3..or.PC..o.36.4.	SOUZQPFUXRVDGK-KCTKZSJBSA-N	53481701	CCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC	0.40437794386724	0.0365616522719296
PE..p.36.4..or.PE..o.36.5.	UUYSKERSKRMYME-MAIXUNBTSA-N	52925126	CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC	0.909229259793163	-0.0830057675344946
PC..p.38.5..or.PC..o.38.6..1	FAKYQMLQEAQOLK-LHZZQLRFSA-N	53480695	CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC	0.10632962442937	0.304187341970191
PC..p.38.4..or.PC..o.38.5..A	DBQMOXDLWKVKKG-REWQMPQJSA-N	53480761	CCCCCC/C=C\CCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC	0.245241390151917	0.110217956306833
PE..34.2.	HBZNVZIRJWODIB-NHCUFCNUSA-N	9546747	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC	0.113682213300619	0.198373475545456
PE..p.38.5..or.PE..o.38.6.	KCNBSSYOJRUKOM-JALPNNRCSA-N	52925089	CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC	0.983849230900055	-0.0815981880833583
PC..p.36.4..or.PC..o.36.5.	RWVKPDIHPPTVRQ-HWGQMOSASA-N	53480747	CCCCCC/C=C\CCCCCCCC/C=C\OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC	0.475244105675939	0.127830867842498
PC..37.4.	QRPUCJXFPYFTMB-FBFLODOBSA-N	52922853	CCCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C	0.246853703066696	0.19867769788924
PC..32.0.	KILNVBDSWZSGLL-KXQOOQHDSA-N	452110	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC	0.191582191402955	0.023800932573522
PC..34.1.	WTJKGGKOPKCXLL-VYOBOKEXSA-N	5497103	CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC	0.495999841241351	-0.972999634192297
PE..p.36.4..or.PE..o.36.5..1	ADWDFBQPQIEGRZ-XBICFDGKSA-N	53480870	CCCCCC/C=C\CCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC	0.765618225097657	-0.0437138067803584
Ceramide..d34.1.	YDNKGFDKKRUKPY-TURZORIXSA-N	5283564	CCCCCCCCCCCCCCCC(=O)N[C@@H](CO)[C@@H](/C=C/CCCCCCCCCCCCC)O	0.738822179145727	-0.0373187541075026
PE..p.38.5..or.PE..o.38.6..1	IQSPCSIULMCRPM-ZAJUHDLGSA-N	53479831	CCCCCCCC/C=C\CCCCCC/C=C\O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN	0.717910979243234	-0.0832037822999308
SM..d38.2.	MDRFMTLYKHBJTF-NQYLGBTJSA-N	52931179	CCCCCCCCCCCCC/C=C/[C@H]([C@H](COP(=O)([O-])OCC[N+](C)(C)C)NC(=O)CCCCCCCCC/C=C\CCCCCCCC)O	0.40591569918857	-1.6015561522619
PE..38.4..B	ANRKEHNWXKCXDB-BHFWLYLHSA-N	5289133	CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC	0.629472010213169	0.0543044476380299
PC..p.32.0..or.PC..o.32.1.	KEVGQWGZKKFGDC-JCUPVDEDSA-N	53478671	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O/C=C\CCCCCCCCCCCCCC	0.157531580813727	-0.311478785270024
pelargonic.acid	FBUKVWPVBMHYJY-UHFFFAOYSA-N	8158	CCCCCCCCC(=O)O	0.434032220040784	0.0213728960435837
xylitol	HEBKCHPVOIAQTA-NGQZWQHPSA-N	6912	C([C@H](C([C@H](CO)O)O)O)O	0.795457622039222	-1.05754798687202
glycine	DHMQDGOQFOQNFH-UHFFFAOYSA-N	750	C(C(=O)O)N	0.597347138865637	-0.178919555007212
PC..40.5..A	IJTJDJOOHZVSAC-NDRUHXFFSA-N	53479083	CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C	0.272461874385037	0.341527969214408
PC..p.34.1..or.PC..o.34.2..B	MBRHHFWRXQYYAN-RTVLTNFHSA-N	53480735	CCCCCCCCCCCCCCCC(=O)OC(CO/C=C\CCCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	0.309444782093435	0.0835366274933929
PC..o.32.0.	SVWBXNAUENUONE-LDLOPFEMSA-N	173570	CCCCCCCCCCCCCCCCO[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	0.507656800389525	-0.0364116567867185
PC..p.34.0..or.PC..o.34.1.	QCGUXAIDEOWPBV-SNKLRXETSA-N	53481719	CCCCCCCCCCCCCCCC(=O)O[C@H](COCCCCCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C	0.281192709633155	0.151055588253197
PE..p.40.5..or.PE..o.40.6.	DZPHTQGGRSWHLG-USOCFQKQSA-N	53480884	CCCCCC/C=C\CCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC	0.715171439328898	-0.406500191081657
PE..p.36.2..or.PE..o.36.3.	XVXISDREVDGQPX-PISDLAQISA-N	52925079	CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC	0.483544614354403	0.159638118031618
PE..p.38.3..or.PE..o.38.4.	YHSWSUHZIXJBHZ-OWTAGOBYSA-N	52924972	CCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC	0.404479934065095	0.161688601565038
PE..p.38.4..or.PE..o.38.5.	ZTZQZGHJLWFLFQ-VZBWJDOASA-N	53480855	CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC	0.437806392509776	0.310218380421285
PE..p.40.5..or.PE..o.40.6..1	HHQFKPJXVYWLLJ-ABYSKWQHSA-N	53480857	CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC	0.575454964637562	-0.170711459999371
PE..p.36.2..or.PE..o.36.3..1	CFANDHZPOSNKNO-UDHSZFGOSA-N	53480897	CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](CO/C=C\CCCCCC/C=C\CCCCCCCC)COP(=O)(O)OCCN	0.516124748822672	0.0483143304289566
DG..38.5.	GRGDLDNREYVILP-CNWVQWJYSA-N	9543784	CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC	0.518870695635678	-0.135837462118342
PE..p.36.1..or.PE..o.36.2.	OBAAWAYLQLYWNN-KHFVPPDWSA-N	53480895	CCCCCCCCCCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCC/C=C\CCCCCCCC)COP(=O)(O)OCCN	0.156934191751364	0.0804994447016263
lactitol	VQHSOMBJVWLPSR-JVCRWLNRSA-N	157355	C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@H]([C@@H](CO)O)[C@@H]([C@H](CO)O)O)O)O)O)O	0.727738106975027	-0.134804231891851
ciliatine	QQVDJLLNRSOCEL-UHFFFAOYSA-N	339	C(CP(=O)(O)O)N	0.89435794611723	-0.245890711273439
X2.hydroxypyrazinyl.2.propenoic.acid.ethyl.ester.NIST	WFZVBCSNPDDHDI-FNORWQNLSA-N	5371086	CCOC(=O)C(=O)C=C1C=NC=CN1	0.513984130977514	0.0600857503403454
fructose.6.phosphate	BGWGXPAPYGQALX-ARQDHWQXSA-N	440641	C([C@@H]1[C@H]([C@@H]([C@](O1)(CO)O)O)O)OP(=O)(O)O	0.429154172734917	0.171171577620719
lactulose	JCQLYHFGKNRPGE-FCVZTGTOSA-N	11333	C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](O[C@@]([C@H]2O)(CO)O)CO)O)O)O)O	0.871839501275027	-0.0492503296839981
arachidonic.acid	YZXBAPSDXZZRGB-DOFZRALJSA-N	444899	CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O	0.250881163603065	0.518340143992749
X1.monostearin	VBICKXHEKHSIBG-UHFFFAOYSA-N	24699	CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O	0.424451675709963	0.243970653373706
caprylic.acid	WWZKQHOCKIZLMA-UHFFFAOYSA-N	119389	CCCCCCCC(=O)[O-]	0.283347413928832	-0.260297007565454
capric.acid	GHVNFZFCNZKVNT-UHFFFAOYSA-N	2969	CCCCCCCCCC(=O)O	0.77191933012394	0.112776641646247
gluconic.acid	RGHNJXZEOKUKBD-QTBDOELSSA-N	6857417	C([C@@H]([C@H]([C@@H]([C@@H](C(=O)O)O)O)O)O)O	0.758960870996484	0.0846519350246773
aspartic.acid	CKLJMWTZIZZHCS-REOHCLBHSA-N	5960	C([C@@H](C(=O)O)N)C(=O)O	0.829608764068667	0.0351192997637249
maltotriose	FYGDTMLNYKFZSV-DZOUCCHMSA-N	439586	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](OC([C@@H]([C@H]3O)O)O)CO)CO)O)O)O)O	0.816744620966653	0.0439824060920273
inosine	UGQMRVRMYYASKQ-KQYNXXCUSA-N	6021	C1=NC(=O)C2=C(N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O	0.863299740573468	0.00837550647418617
X4.hydroxybutyric.acid	SJZRECIVHVDYJC-UHFFFAOYSA-N	10413	C(CC(=O)O)CO	0.775248181470662	0.0139130285376936
thymidine	IQFYYKKMVGJFEH-XLPZGREQSA-N	5789	CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O	0.245281332998151	-0.505889524789188
dehydroabietic.acid	NFWKVWVWBFBAOV-MISYRCLQSA-N	94391	CC(C)C1=CC2=C(C=C1)[C@]3(CCC[C@@]([C@@H]3CC2)(C)C(=O)O)C	0.470552542581317	-0.168868482073394
leucine	ROHFNLRQFUQHCH-YFKPBYRVSA-N	6106	CC(C)C[C@@H](C(=O)O)N	0.392298093629255	-0.132705873968577
octadecanol	GLDOVTGHNKAZLK-UHFFFAOYSA-N	8221	CCCCCCCCCCCCCCCCCCO	0.359924782148251	-0.479174997168386
