InChI.Key,analyte.x,Pr(>Chisq)_overall,DO_p.value,pH_p.value,pH:DO_p.value,BinBase.name,PubChem,KEGG,SMILES,analyte.y,Annotation,logFC_HL,logFC_LH,logFC_LL,logRSDfc_HL,logRSDfc_LH,logRSDfc_LL,CohenD_HL_effect,Mag_HL_effect,CI_inf_HL_effect,CI_sup_HL_effect,CohenD_LH_effect,Mag_LH_effect,CI_inf_LH_effect,CI_sup_LH_effect,CohenD_LL_effect,Mag_LL_effect,CI_inf_LL_effect,CI_sup_LL_effect
DYDDZDMJSQYFGN-OIVUZXIWSA-N,PC..36.5..B,0.0467187491315304,0.0141191117392724,0.208931982119329,0.650072258196494,PC (36:5) B ,24778771,NA,CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,4.41_838.56,PC..36:5..A,0.408785129951092,0.128687783167118,0.656188377330629,-0.269962694094882,0.416793968831618,0.0549146767450015,-0.821365483952063,large,-1.57918745891879,-0.0635435089853361,-0.196671804407298,negligible,-0.92618608496473,0.532842476150134,-1.12807341786867,large,-1.92588355417952,-0.330263281557827
DYDDZDMJSQYFGN-OIVUZXIWSA-N,PC..36.5..B,0.0467187491315304,0.0141191117392724,0.208931982119329,0.650072258196494,PC (36:5) B ,24778771,NA,CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,4.71_838.56,PC..36:5..B,0.47623462795211,0.205948827391779,0.854659210800877,-0.602864723828614,0.0313574417252811,-0.509920135897302,-0.610090954712981,medium,-1.35458549064927,0.134403581223306,-0.209982258265242,small,-0.93974210240686,0.519777585876377,-1.06139281424331,large,-1.85290382578087,-0.26988180270575
DYDDZDMJSQYFGN-OIVUZXIWSA-N,PC..36.5..A,0.0315363465197437,0.0241661597746828,0.319926696929151,0.725564043899322,PC (36:5) A ,24778771,NA,CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,4.41_838.56,PC..36:5..A,0.408785129951092,0.128687783167118,0.656188377330629,-0.269962694094882,0.416793968831618,0.0549146767450015,-0.821365483952063,large,-1.57918745891879,-0.0635435089853361,-0.196671804407298,negligible,-0.92618608496473,0.532842476150134,-1.12807341786867,large,-1.92588355417952,-0.330263281557827
DYDDZDMJSQYFGN-OIVUZXIWSA-N,PC..36.5..A,0.0315363465197437,0.0241661597746828,0.319926696929151,0.725564043899322,PC (36:5) A ,24778771,NA,CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,4.71_838.56,PC..36:5..B,0.47623462795211,0.205948827391779,0.854659210800877,-0.602864723828614,0.0313574417252811,-0.509920135897302,-0.610090954712981,medium,-1.35458549064927,0.134403581223306,-0.209982258265242,small,-0.93974210240686,0.519777585876377,-1.06139281424331,large,-1.85290382578087,-0.26988180270575
DZPHTQGGRSWHLG-USOCFQKQSA-N,PE..p.40.5..or.PE..o.40.6.,0.594320189627918,0.932018331821904,0.715171439328898,0.311751489614577,PE (p-40:5) or PE (o-40:6) ,53480884,NA,CCCCCC/C=C\CCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,6.23_776.56,PE..p.40:5..or.PE..o.40:6.,-0.315097733030491,-0.406500191081657,-0.051626342649298,-1.80838716446573,-0.915889386919199,-1.38496533872592,0.273579261774959,small,-0.457574210181541,1.00473273373146,0.326174192553621,small,-0.406405995140032,1.05875438024727,0.0464741952897657,negligible,-0.694731838446122,0.787680229025653
FAKYQMLQEAQOLK-LHZZQLRFSA-N,PC..p.38.5..or.PC..o.38.6.,0.133492129371146,0.0623510525413984,0.194202890045741,0.727820977416308,PC (p-38:5) or PC (o-38:6) ,53480695,C00157,CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC,5.54_792.59_5.54_814.57,PC..p.38:5..or.PC..o.38:6.,0.366716858520643,0.304187341970191,1.07092107935838,-0.163540695453167,0.193449475962268,-0.151537109380782,-0.335534952804977,small,-1.06839496969328,0.397325064083327,-0.239843378122689,small,-0.970212256933039,0.490525500687661,-0.91831017666124,large,-1.69745430566818,-0.139166047654302
FBPFZTCFMRRESA-JGWLITMVSA-N,sorbitol,0.988753681139182,0.889531454855392,0.826666756918166,0.996649145303715,sorbitol,5780,C00794,C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O,sorbitol,sorbitol,0.0307768375993422,-0.0657393510618061,0.0246737707455438,0.204543866142984,-0.180309398596751,0.698647265687961,-0.0509139334647095,negligible,-0.778788889454023,0.676961022524604,0.12368619089787,negligible,-0.618127348676231,0.865499730471971,-0.0325935181818582,negligible,-0.760398895297237,0.695211858933521
FBPFZTCFMRRESA-KVTDHHQDSA-N,mannitol,0.405130140539964,0.214617900061561,0.585152366915415,0.586169280149534,mannitol,6251,C00392,C([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O)O,mannitol,mannitol,0.612787565465636,0.00137260969851027,1.17333885784097,1.41252688440818,0.273708650516074,2.27297339208635,-0.433437283976705,small,-1.16968989157181,0.302815323618404,-0.00208692683613042,negligible,-0.743193245339819,0.739019391667558,-0.393727808174388,small,-1.12850216339664,0.341046547047868
FBPFZTCFMRRESA-UHFFFAOYSA-N,hexitol,0.00668075378350685,0.00485053779105378,0.133719326183046,0.0232298806623931,hexitol,453,C00392,C(C(C(C(C(CO)O)O)O)O)O,hexitol,hexitol,-1.88988683359806,-1.10264373311243,-1.38674039641379,0.173933347203374,0.691446406095458,-0.596215631001915,1.18245524109604,large,0.393660905102337,1.97124957708974,0.718487321977902,medium,-0.046128519199926,1.48310316315573,1.01349182256743,large,0.24042481455658,1.78655883057828
FBUKVWPVBMHYJY-UHFFFAOYSA-N,pelargonic.acid,0.499482044618505,0.660307239303484,0.434032220040784,0.435245326495425,pelargonic acid,8158,C01601,CCCCCCCCC(=O)O,pelargonic.acid,pelargonic.acid,0.102916413100726,0.0213728960435837,-0.359335547978507,-0.0163152072694341,-0.210849236099286,-0.135758864134105,-0.131404210889181,negligible,-0.85994623540157,0.597137813623209,-0.0289871056470597,negligible,-0.770132095118369,0.712157883824249,0.466101696142,small,-0.271470783270064,1.20367417555406
FFEARJCKVFRZRR-BYPYZUCNSA-N,methionine,0.287051556925966,0.752198140119146,0.124323765832078,0.281952831658144,methionine,6137,C00073,CSCC[C@@H](C(=O)O)N,methionine,methionine,-0.154160294038947,-0.61874062095738,-0.258091764606863,-0.58791080610745,-0.622580501886853,-0.298128222906691,0.168273434908568,negligible,-0.560770431661626,0.897317301478762,0.612890254044683,medium,-0.1453951243179,1.37117563240727,0.262035657955616,small,-0.468837837512901,0.992909153424132
FFEARJCKVFRZRR-BYPYZUCNSA-N,methionine.minor,0.237752197937816,0.291828613520183,0.950384832963624,0.0885776125452538,methionine minor,6137,C00073,CSCC[C@@H](C(=O)O)N,methionine,methionine,-0.154160294038947,-0.61874062095738,-0.258091764606863,-0.58791080610745,-0.622580501886853,-0.298128222906691,0.168273434908568,negligible,-0.560770431661626,0.897317301478762,0.612890254044683,medium,-0.1453951243179,1.37117563240727,0.262035657955616,small,-0.468837837512901,0.992909153424132
FYGDTMLNYKFZSV-DZOUCCHMSA-N,maltotriose,0.969305058682018,0.881673911282993,0.816744620966653,0.786544731955925,maltotriose,439586,C01835,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@@H]([C@@H]([C@H]2O)O)O[C@@H]3[C@H](OC([C@@H]([C@H]3O)O)O)CO)CO)O)O)O)O,maltotriose,maltotriose,0.0448340598714161,0.0439824060920273,-0.207577765716081,0.00477951809718924,-0.464078218533344,-0.320588214845437,-0.0272644706857741,negligible,-0.75505533959724,0.700526398225692,-0.030631610269515,negligible,-0.771781135367637,0.710517914828607,0.136895800047873,negligible,-0.591713166211058,0.865504766306805
GEINPYKZLFHHIL-HEXXMCQTSA-N,PC..37.6.,0.0586063146021591,0.0529626480804126,0.0913499047967776,0.455257986927584,PC (37:6) ,52922342,C00157,CCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC,4.81_792.55_4.82_814.54,PC..37:6.,0.550160603874954,0.449975060796772,1.35069543624135,-0.0708947948293632,0.22936688686378,-0.410643671506809,-0.386685871540894,small,-1.12121260486317,0.347840861781384,-0.277030767595279,small,-1.00827027382622,0.454208738635663,-1.03393115943079,large,-1.82294567729517,-0.244916641566416
GFFGJBXGBJISGV-UHFFFAOYSA-N,adenine,0.136907347227204,0.104110796509217,0.593313838162951,0.569670248249378,adenine,190,C00147,C1=NC2=NC=NC(=C2N1)N,adenine,adenine,0.21911808369522,-0.0159415438690225,0.369408565288353,0.210173434441526,0.171857430431362,0.578866990182497,-0.495238243660128,small,-1.2340667345819,0.243590247261649,0.0372086454222779,negligible,-0.703961520634334,0.77837881147889,-0.680014010818285,medium,-1.42850865417326,0.0684806325366896
GHVNFZFCNZKVNT-UHFFFAOYSA-N,capric.acid,0.587124542015099,0.326932250920943,0.77191933012394,0.786470846031391,capric acid,2969,C01571,CCCCCCCCCC(=O)O,capric.acid,capric.acid,-0.156838983570086,0.112776641646247,-0.106947280272173,0.0450737647102626,0.119119726348215,0.383219013184871,0.39767304857333,small,-0.337241952622738,1.1325880497694,-0.277801803826572,small,-1.0224697366132,0.46686612896006,0.239290300583369,small,-0.491066567842728,0.969647169009467
GLDOVTGHNKAZLK-UHFFFAOYSA-N,octadecanol,0.544029404080538,0.689943738942638,0.359924782148251,0.536793651626193,octadecanol,8221,NA,CCCCCCCCCCCCCCCCCCO,octadecanol,octadecanol,-0.0837334898256756,-0.479174997168386,-0.120095933957,1.60878542680015,0.339101673332072,0.582157058771156,0.0971434473485326,negligible,-0.631042717999674,0.825329612696739,1.09541220988075,large,0.300729183095091,1.89009523666641,0.246296114967328,small,-0.484214922465017,0.976807152399672
GOMVPVRDBLLHQC-VEJNOCSESA-N,LPC..20.4.,0.0521965913843779,0.414361931727403,0.0499482372737568,0.21769838271965,LPC (20:4) ,53480469,C04230,CC/C=C\C/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O,1.31_544.34,LPC..20:4.,-0.176745974111217,0.315616708628092,0.899208065866038,-0.559935712238319,-0.366752612289716,0.293760050500486,0.209207284340994,small,-0.520537823963164,0.938952392645151,-0.372328944397832,small,-1.10636442805759,0.361706539261929,-0.742175827480491,medium,-1.50834165753098,0.0239900025699994
GPWHCUUIQMGELX-VHQDNGOZSA-N,PC..32.2.,0.141753410677397,0.0595387847018691,0.207670283429912,0.893945502979552,PC (32:2) ,24778764,C00157,CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCC,4.59_788.54,PC..32:2.,0.312311779411152,0.220950447162542,0.513311524265847,-0.219566496493068,-0.0340267448920351,0.292348078047703,-0.641583806567199,medium,-1.38782893291254,0.104661319778144,-0.423878015844301,small,-1.15976207043577,0.31200603874717,-0.830452335902868,large,-1.60280576775788,-0.0580989040478604
GRGDLDNREYVILP-CNWVQWJYSA-N,DG..38.5.,0.695067477934999,0.451567969174061,0.518870695635678,0.949916267124925,DG (38:5) ,9543784,NA,CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)O[C@@H](CO)COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC,6.64_665.51,DG..38:5.,-0.162108241434531,-0.135837462118342,-0.307148624683443,-1.51478473422194,-0.791149481153986,-1.84174412760703,0.166214119107448,negligible,-0.562798471445805,0.895226709660702,0.130316932181121,negligible,-0.59821216282898,0.858846027191221,0.301211252947903,small,-0.444080499606255,1.04650300550206
GUBGYTABKSRVRQ-PICCSMPSSA-N,maltose,0.730136470751186,0.372139501596883,0.727479684332897,0.802030498993691,maltose,439186,C00208,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,maltose,maltose,0.273875698879596,0.0426758140082093,0.491084886352077,0.262767676423644,-0.54908781180302,0.325177041476367,-0.188156813942335,negligible,-0.917522393165832,0.541208765281161,-0.0386490111985219,negligible,-0.779824231740101,0.702526209343057,-0.31755164104505,small,-1.04988098180451,0.414777699714407
GUBGYTABKSRVRQ-QKKXKWKRSA-N,lactose,0.28931974507713,0.449551975170796,0.261468180716915,0.462919768276138,lactose,440995,C00243,C([C@@H]1[C@@H]([C@@H]([C@H]([C@@H](O1)O[C@@H]2[C@H](OC([C@@H]([C@H]2O)O)O)CO)O)O)O)O,lactose,lactose,-0.515981832002026,-0.688001460601454,-0.688017434725664,-1.35083813634045,-0.994287198927017,-0.376705329181412,0.380975808434366,small,-0.353353357870347,1.11530497473908,0.4681697963948,small,-0.283008173543074,1.21934776633267,0.449580571427519,small,-0.287312653359912,1.18647379621495
GUBGYTABKSRVRQ-QUYVBRFLSA-N,cellobiose,0.57386676837404,0.677186932154635,0.517066602516571,0.360507586094082,cellobiose,6255,C01971,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O[C@@H]2[C@H](O[C@H]([C@@H]([C@H]2O)O)O)CO)O)O)O)O,cellobiose,cellobiose,-0.217062186924187,-0.817639762014736,-0.0835627215041939,-0.569631462369923,-1.23043803304235,-0.678897291665445,0.120611360154429,negligible,-0.607807069999581,0.849029790308439,0.412509981088905,small,-0.336427260188344,1.16144722236615,0.0483841912796916,negligible,-0.679479340746009,0.776247723305392
HBZNVZIRJWODIB-NHCUFCNUSA-N,PE..34.2.,0.360460781322138,0.579296861488795,0.113682213300619,0.669976820728239,PE (34:2) ,9546747,NA,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,5.55_716.53,PE..34:2.,0.0231314438645054,0.198373475545456,0.39265122881484,0.020510836494144,0.192076307882366,0.543019178976928,-0.0434449509081493,negligible,-0.771287855283903,0.684397953467604,-0.345125023596094,small,-1.07827981947987,0.38802977228768,-0.564851373403829,medium,-1.3205742228868,0.190871476079143
HCXVJBMSMIARIN-PHZDYDNGSA-N,stigmasterol,0.232619724253659,0.282716286601478,0.326816814429882,0.38411377822562,stigmasterol,5280794,C05442,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,stigmasterol,stigmasterol,-0.434956253233578,0.0182468388509704,-0.0109256186996767,-0.139428940478728,0.0449011298079212,-0.163201199704902,0.720754050768937,medium,-0.0302601341100042,1.47176823564788,-0.0293501736447921,negligible,-0.770496142955234,0.71179579566565,0.0188329784001603,negligible,-0.708940212521368,0.746606169321689
HEBKCHPVOIAQTA-IMJSIDKUSA-N,lyxitol,0.29955291660434,0.748478503927178,0.107900681463664,0.365958394316794,lyxitol,439255,C00532,C([C@@H](C([C@H](CO)O)O)O)O,lyxitol,lyxitol,0.325993936115434,1.06711034019444,0.645646571756165,-0.28979927560091,0.0644086925906979,-0.528082660417529,-0.206286331799894,small,-0.935976386352813,0.523403722753025,-0.535982953259545,medium,-1.2902626197277,0.218296713208607,-0.445824354123314,small,-1.18256647941227,0.29091777116564
HEBKCHPVOIAQTA-NGQZWQHPSA-N,xylitol,0.403104139274191,0.804195318299905,0.795457622039222,0.224745187397711,xylitol,6912,C00379,C([C@H](C([C@H](CO)O)O)O)O,xylitol,xylitol,-2.06049540013432,-1.05754798687202,0.0254441249549515,-1.51300196792236,-0.391137279425145,-0.239102262428383,0.504726513571451,medium,-0.234526945201349,1.24397997234425,0.320179236352716,small,-0.425654549108639,1.06601302181407,-0.008977110361738,negligible,-0.736737834402914,0.718783613679438
HHQFKPJXVYWLLJ-ABYSKWQHSA-N,PE..p.40.5..or.PE..o.40.6.,0.594320189627918,0.932018331821904,0.715171439328898,0.311751489614577,PE (p-40:5) or PE (o-40:6) ,53480857,NA,CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC,6.46_778.58,PE..p.40:5..or.PE..o.40:6.,0.0812947561657431,-0.170711459999371,0.0324447979214622,-0.160945340949403,-0.0907213090502097,-0.256599554522861,-0.0934037851517798,negligible,-0.821557557204993,0.634749986901433,0.190097128058026,negligible,-0.539301759521302,0.919496015637355,-0.0381793933624658,negligible,-0.779352944851156,0.702994158126224
HMFHBZSHGGEWLO-SOOFDHNKSA-N,ribose,0.689502135168425,0.292563267483993,0.993149570369523,0.602198910302689,ribose,5779,C00121,C([C@@H]1[C@H]([C@H](C(O1)O)O)O)O,ribose,ribose,-0.183759411146751,0.156439231694245,-0.392058713006545,-0.289958454757057,0.826297025730307,0.405423120012581,0.196169124474271,negligible,-0.533336195629109,0.92567444457765,-0.105582943234605,negligible,-0.847204621413858,0.636038734944647,0.338533131629596,small,-0.394418163254189,1.07148442651338
HNJBEVLQSNELDL-UHFFFAOYSA-N,butyrolactam.NIST,0.279636990492708,0.8195047788422,0.066504174487715,0.707480929559087,butyrolactam NIST,12025,C11118,C1CC(=O)NC1,butyrolactam.NIST,butyrolactam.NIST,0.252520226996923,0.773548277703332,0.733627084247217,-0.144233745930095,-0.123024544492388,0.141125723829788,-0.208485175455303,small,-0.938216601901628,0.521246250991022,-0.615078443972632,medium,-1.37348530909372,0.143328421148455,-0.508561583899933,medium,-1.24798902882161,0.230865861021748
HOBAELRKJCKHQD-QNEBEIHSSA-N,FA..20.3...homo.gamma.linolenicacid.,0.781349052517603,0.848770801747093,0.761601779222378,0.441877919255674,FA (20:3) (homo-gamma-linolenicacid) ,5280581,C03242,CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)O,2.31_305.25,FA..20:3...homo.gamma.linolenicacid.,0.287784953018573,0.145515371644803,0.0650249277503736,-0.220238864287748,-0.381605524649203,-0.297526308508963,-0.273848914339897,small,-1.0050090693361,0.457311240656303,-0.145360835468903,negligible,-0.874078344010639,0.583356673072833,-0.0628304893691373,negligible,-0.804119219126701,0.678458240388427
HVGRZDASOHMCSK-AVQMFFATSA-N,FA..22.2...docosadienoicacid.,0.923530722109467,0.827017778727567,0.909658260660907,0.599784149463053,FA (22:2) (docosadienoicacid) ,5282807,C16533,CCCCC/C=C/C/C=C/CCCCCCCCCCCC(=O)O,3.46_335.29,FA..22:2...docosadienoicacid.,0.152505958926325,0.185440525521347,-0.0614851087633088,-0.221536445790964,-0.727782669827809,-0.642805850959649,-0.0882054165860531,negligible,-0.816316269847931,0.639905436675825,-0.123583609678852,negligible,-0.852035022372428,0.604867803014724,0.0385029821609128,negligible,-0.702671717198269,0.779677681520094
HVYWMOMLDIMFJA-DPAQBDIFSA-N,cholesterol.NIST,0.0175746817242659,0.0671892153585606,0.035849628960721,0.724237892781257,cholesterol NIST,5997,C00187,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,cholesterol,cholesterol,-0.0492725703328691,0.27119363577299,0.267649901903079,0.334575335323226,-0.0141195459171639,0.421540149349461,0.0927544418427602,negligible,-0.635393834953442,0.820902718638962,-0.579257734209456,medium,-1.33572801032696,0.177212541908047,-0.46788461981374,small,-1.20553182999112,0.269762590363645
HVYWMOMLDIMFJA-DPAQBDIFSA-N,cholesterol,0.198851922324731,0.862701541370013,0.0392009242405921,0.884777607438295,cholesterol,5997,C00187,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,cholesterol,cholesterol,-0.0492725703328691,0.27119363577299,0.267649901903079,0.334575335323226,-0.0141195459171639,0.421540149349461,0.0927544418427602,negligible,-0.635393834953442,0.820902718638962,-0.579257734209456,medium,-1.33572801032696,0.177212541908047,-0.46788461981374,small,-1.20553182999112,0.269762590363645
HZAXFHJVJLSVMW-UHFFFAOYSA-N,ethanolamine,0.872374754735686,0.921878382284271,0.62864435633412,0.650095096164315,ethanolamine,700,C00189,C(CO)N,ethanolamine,ethanolamine,0.117604731227466,0.255867615547292,0.0983823649239355,0.137165620441245,0.0375913414179552,-0.372972118384581,-0.129547785662946,negligible,-0.858067799016504,0.598972227690611,-0.292100331039756,small,-1.03714336089961,0.452942698820099,-0.129160145034451,negligible,-0.857675601673993,0.599355311605091
IAJILQKETJEXLJ-UHFFFAOYSA-N,hexuronic.acid,0.937225827255022,0.829625069610467,0.947435420250333,0.615462080734422,hexuronic acid,152867,C08348,C(=O)C(C(C(C(C(=O)O)O)O)O)O,hexuronic.acid,hexuronic.acid,0.045346452473412,0.102955488846829,-0.00968150538066226,0.110227383321414,0.107889658741795,0.161165378543915,-0.0834947525051857,negligible,-0.811568833602869,0.644579328592498,-0.189609387229607,negligible,-0.932376914345054,0.553158139885839,0.0175162052583008,negligible,-0.710254808639875,0.745287219156477
IIUXHTGBZYEGHI-UHFFFAOYSA-N,isoheptadecanoic.acid.NIST,0.351868854420982,0.233916938056476,0.481280067813942,0.854792765735428,isoheptadecanoic acid NIST,164860,NA,CC(C)CCCCCCCCCCCCCC(=O)O,isoheptadecanoic.acid.NIST,isoheptadecanoic.acid.NIST,0.23192341502263,0.122229470830526,0.40846330941409,-0.184935143564486,-0.159452020217565,-0.252804116975078,-0.337512523768806,small,-1.07043265689672,0.395407609359104,-0.175926916373578,negligible,-0.918463538268239,0.566609705521083,-0.6083441568167,medium,-1.35274405508611,0.136055741452708
IIZPXYDJLKNOIY-JXPKJXOSSA-N,PC..36.4..A,0.0387849785147144,0.00815822015486432,0.220973327208668,0.87027856137173,PC (36:4) A ,10747814,C00157,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,5.10_840.57,PC..36:4..B,0.391390252761317,0.195306799180766,0.630828752847959,-0.0353295144354311,0.173392639958138,0.0756067411787722,-0.65896706002376,medium,-1.40621434910382,0.0882802290562981,-0.304851129239005,small,-1.03682307772392,0.427120819245906,-0.991549573734212,large,-1.77682492585489,-0.206274221613529
IIZPXYDJLKNOIY-JXPKJXOSSA-N,PC..36.4..A,0.0387849785147144,0.00815822015486432,0.220973327208668,0.87027856137173,PC (36:4) A ,10747814,C00157,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,4.80_840.58,PC..36:4..A,0.530158911709416,0.24473667620947,0.823954208632765,-0.59570115638799,0.0212607573292853,-0.518155694166381,-0.747020064268535,medium,-1.49973158439303,0.00569145585595987,-0.275040606191758,small,-1.00623037405579,0.456149161672275,-1.13036863669175,large,-1.92840151237005,-0.332335761013456
IIZPXYDJLKNOIY-JXPKJXOSSA-N,PC..36.4..B,0.0807557245248583,0.0239391981021901,0.266372648672296,0.936303513189798,PC (36:4) B ,10747814,C00157,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,5.10_840.57,PC..36:4..B,0.391390252761317,0.195306799180766,0.630828752847959,-0.0353295144354311,0.173392639958138,0.0756067411787722,-0.65896706002376,medium,-1.40621434910382,0.0882802290562981,-0.304851129239005,small,-1.03682307772392,0.427120819245906,-0.991549573734212,large,-1.77682492585489,-0.206274221613529
IIZPXYDJLKNOIY-JXPKJXOSSA-N,PC..36.4..B,0.0807557245248583,0.0239391981021901,0.266372648672296,0.936303513189798,PC (36:4) B ,10747814,C00157,CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC,4.80_840.58,PC..36:4..A,0.530158911709416,0.24473667620947,0.823954208632765,-0.59570115638799,0.0212607573292853,-0.518155694166381,-0.747020064268535,medium,-1.49973158439303,0.00569145585595987,-0.275040606191758,small,-1.00623037405579,0.456149161672275,-1.13036863669175,large,-1.92840151237005,-0.332335761013456
IJTJDJOOHZVSAC-NDRUHXFFSA-N,PC..40.5..A,0.306150757525393,0.13931812832298,0.272461874385037,0.985209368114547,PC (40:5) A ,53479083,C00157,CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C,6.01_836.62,PC..40:5..A,0.446808555335078,0.341527969214408,0.796129294806336,0.302164131363956,0.0591936142160217,0.0412723646620998,-0.400919691324725,small,-1.13595146516558,0.334112082516131,-0.348318419853081,small,-1.08157319074278,0.384936351036622,-0.783588126175947,medium,-1.55257635790203,-0.0145998944498679
IPCSVZSSVZVIGE-UHFFFAOYSA-N,palmitic.acid,0.979885339118172,0.937125932808455,0.936063921931178,0.722553273644766,palmitic acid,985,C00249,CCCCCCCCCCCCCCCC(=O)O,palmitic.acid,palmitic.acid,0.0215639437617412,0.0220446477185376,-0.0151666352516671,-0.145180921826172,-0.363423928844965,0.52937329466927,-0.0809936611387985,negligible,-0.809049037665683,0.647061715388086,-0.0877680200061489,negligible,-0.829230433819196,0.653694393806899,0.0437890409651636,negligible,-0.684055228536407,0.771633310466734
IQFYYKKMVGJFEH-XLPZGREQSA-N,thymidine,0.13979266454384,0.26192206893374,0.245281332998151,0.314672159352673,thymidine,5789,C00214,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O,thymidine,thymidine,-0.501137254828528,-0.505889524789188,-0.536704097055004,-0.21975123374488,-0.059104488439174,-0.461402220190647,0.622567981705153,medium,-0.122610066137116,1.36774602954742,0.603290785760409,medium,-0.154466526761752,1.36104809828257,0.689324693646508,medium,-0.0597335784157937,1.43838296570881
IQSPCSIULMCRPM-ZAJUHDLGSA-N,PE..p.38.5..or.PE..o.38.6.,0.267972269671275,0.111821234952033,0.983849230900055,0.700083698078085,PE (p-38:5) or PE (o-38:6) ,53479831,C00350,CCCCCCCC/C=C\CCCCCC/C=C\O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN,5.85_750.55,PE..p.38:5..or.PE..o.38:6.,0.289610294008924,-0.0832037822999308,0.590906422471676,-0.231838826405846,-0.311616508476845,0.0473156823741192,-0.276967835188882,small,-1.00820576316655,0.454270092788782,0.0802120063315467,negligible,-0.647837641107582,0.808261653770675,-0.495361120815693,small,-1.24773399195349,0.257011750322101
